,Date,Class,No,Rider,Machine,Heat1,Pena-1,Heat2,Pena-2,Time,Rank-Class,Rank-SB,Rank-Total,Rating[%],Manufacturer,Season
2840,2017-05-28,NO,黄63,福澤　公之,MT-07,2'00.234,0.0,1'59.101,0.0,1'59.101,5.0,,80.0,114.9,Yamaha,2017
2841,2017-05-28,NO,黄76,沼崎　清隆,ZR-7,2'00.895,0.0,1'59.805,0.0,1'59.805,6.0,,82.0,115.58,Kawasaki,2017
2842,2017-05-28,NO,黄66,与儀　知洋,CBR600RR,2'16.721,0.0,2'02.904,0.0,2'02.904,7.0,,91.0,118.57,Honda,2017
2843,2017-05-28,NO,黄67,諸星　裕樹,OV-27,2'05.552,0.0,2'03.472,0.0,2'03.472,8.0,,93.0,119.11,Over,2017
2844,2017-05-28,NO,黄73,武井　一晃,VTR250,2'05.963,0.0,2'03.700,0.0,2'03.700,9.0,,94.0,119.33,Honda,2017
2845,2017-05-28,NO,黄71,増田　雅彦,Bandit1200,9'99.999,0.0,2'03.713,0.0,2'03.713,10.0,,95.0,119.35,Suzuki,2017
2846,2017-05-28,NO,黄74,一居　裕弥,GLADIUS400,9'99.999,0.0,2'04.032,0.0,2'04.032,11.0,,96.0,119.66,Suzuki,2017
2847,2017-05-28,NO,黄78,永井　朝和,SV650,2'07.936,0.0,2'04.037,0.0,2'04.037,12.0,,97.0,119.66,Suzuki,2017
2848,2017-05-28,NO,黄64,鶴岡　卓,MT-09,9'99.999,0.0,2'05.198,0.0,2'05.198,13.0,,99.0,120.78,Yamaha,2017
2849,2017-05-28,NO,黄62,畑　和秀,DR-Z400SM,2'05.644,1.0,2'06.497,3.0,2'06.644,14.0,,102.0,122.17,Suzuki,2017
2850,2017-05-28,NO,黄83,吉原　翼,NSR250R,9'99.999,0.0,2'06.774,0.0,2'06.774,15.0,,103.0,122.3,Honda,2017
2851,2017-05-28,NO,黄68,木下　健三,DR-Z400SM,9'99.999,0.0,2'07.291,0.0,2'07.291,16.0,,104.0,122.8,Suzuki,2017
2852,2017-05-28,NO,黄65,荒川　譲,VTR250,2'09.248,1.0,2'07.798,0.0,2'07.798,17.0,,105.0,123.29,Honda,2017
2853,2017-05-28,NO,黄81,柴原　敏男,Ninja250R,9'99.999,0.0,2'10.314,0.0,2'10.314,18.0,,106.0,125.72,Kawasaki,2017
2854,2017-05-28,NO,黄84,高橋　宏明,VTR250,2'10.405,0.0,2'10.701,0.0,2'10.405,19.0,,107.0,125.8,Honda,2017
2855,2017-05-28,NO,黄77,木村　慶成,GROM,2'12.436,0.0,2'11.869,0.0,2'11.869,20.0,,108.0,127.22,Honda,2017
2856,2017-05-28,NO,黄61,岡　健一,GSX1400,2'39.659,0.0,2'15.999,0.0,2'15.999,21.0,,109.0,131.2,Suzuki,2017
2857,2017-05-28,NO,黄79,須賀　久司,Z1000,2'16.314,0.0,9'99.999,0.0,2'16.314,22.0,,110.0,131.5,Kawasaki,2017
2858,2017-05-28,NO,黄80,佐々木　雅弘,YBR125,2'28.832,0.0,2'19.418,0.0,2'19.418,23.0,,111.0,134.5,Yamaha,2017
2859,2017-05-28,NO,黄72,福井　雅樹,GSR750,9'99.999,0.0,2'20.254,0.0,2'20.254,24.0,,112.0,135.3,Suzuki,2017
2860,2017-05-28,NL,黄53,木村　由紀代,NSR250R,2'04.446,0.0,2'01.482,0.0,2'01.482,1.0,,89.0,117.2,Honda,2017
2861,2017-05-28,NL,黄55,土橋　朋子,CB400SB,9'99.999,0.0,2'01.547,0.0,2'01.547,2.0,,90.0,117.26,Honda,2017
2862,2017-05-28,NL,黄51,寺崎　愛,GROM,2'03.499,0.0,2'01.976,1.0,2'02.976,3.0,,92.0,118.64,Honda,2017
2863,2017-05-28,NL,黄52,新田　るみ子,VTR250,2'09.530,0.0,2'04.904,0.0,2'04.904,4.0,,98.0,120.5,Honda,2017
2864,2017-05-28,NL,黄54,新田　涼乃,KSR110,2'28.126,0.0,9'99.999,0.0,2'28.126,5.0,,113.0,142.9,Kawasaki,2017
2865,2014-05-18,A,赤3,吉野　昇,CRF450X,1'39.655,0.0,1'38.041,0.0,1'38.041,1.0,,1.0,100.0,Honda,2014
2866,2014-05-18,A,赤1,冨永　崇史,NSR250R,1'38.690,0.0,1'38.260,0.0,1'38.260,2.0,,2.0,100.22,Honda,2014
2867,2014-05-18,A,赤2,大瀧　豊明,SM450R,1'44.659,1.0,1'39.320,0.0,1'39.320,3.0,,3.0,101.3,Husqvarna,2014
2868,2014-05-18,A,赤5,池田　秀一,NSR250R,1'40.475,0.0,1'39.756,0.0,1'39.756,4.0,,4.0,101.75,Honda,2014
2869,2014-05-18,A,赤11,角谷　岳司,NSR80改,1'41.960,1.0,1'39.973,0.0,1'39.973,5.0,,5.0,101.97,Honda,2014
2870,2014-05-18,A,赤28,岡村　拓哉,DR-Z400SM,1'40.219,0.0,1'50.885,3.0,1'40.219,6.0,,6.0,102.22,Suzuki,2014
2871,2014-05-18,A,赤6,早川　耕平,DR-Z400SM,1'40.686,0.0,1'40.340,0.0,1'40.340,7.0,,7.0,102.34,Suzuki,2014
2872,2014-05-18,A,赤12,古場　宏,WR450F,1'41.370,1.0,1'40.802,0.0,1'40.802,8.0,,8.0,102.82,Yamaha,2014
2873,2014-05-18,A,赤7,松本　崇,VTR250,1'40.855,0.0,9'99.999,0.0,1'40.855,9.0,,9.0,102.87,Honda,2014
2874,2014-05-18,A,赤13,赤畑　彰頼,NSR250R,1'43.841,0.0,1'40.966,0.0,1'40.966,10.0,,11.0,102.98,Honda,2014
2875,2014-05-18,A,赤10,廣瀬　章,NSR250R,1'41.788,3.0,1'41.331,0.0,1'41.331,11.0,,12.0,103.36,Honda,2014
2876,2014-05-18,A,赤4,作田　隆義,ZRX1200R,1'42.837,0.0,1'40.888,1.0,1'41.888,12.0,1.0,14.0,103.92,Kawasaki,2014
2877,2014-05-18,A,赤19,矢嶋　尊,NSR250R,1'44.069,0.0,1'42.529,0.0,1'42.529,13.0,,19.0,104.58,Honda,2014
2878,2014-05-18,A,赤9,小崎　弘敬,ZX-10R,1'42.691,0.0,1'42.942,3.0,1'42.691,14.0,2.0,21.0,104.74,Kawasaki,2014
2879,2014-05-18,A,赤14,朝野　功治,ZX-10R,1'43.979,1.0,1'42.866,0.0,1'42.866,15.0,3.0,23.0,104.92,Kawasaki,2014
2880,2014-05-18,A,赤16,荒木　秀次,ZX-10R,1'45.583,0.0,1'43.566,0.0,1'43.566,16.0,5.0,29.0,105.64,Kawasaki,2014
2881,2014-05-18,A,赤17,竹村　克樹,GSX-R750,1'44.851,4.0,1'44.590,0.0,1'44.590,17.0,7.0,37.0,106.68,Suzuki,2014
2882,2014-05-18,A,赤21,日沼　諭史,ZX-6R,9'99.999,0.0,1'44.987,0.0,1'44.987,18.0,,38.0,107.08,Kawasaki,2014
2883,2014-05-18,A,赤24,星澤　昌寿,ZRX1100,1'47.225,1.0,1'46.563,0.0,1'46.563,19.0,11.0,56.0,108.69,Kawasaki,2014
2884,2014-05-18,A,赤23,木村　香一,Z1000,1'48.374,0.0,1'47.881,0.0,1'47.881,20.0,17.0,72.0,110.04,Kawasaki,2014
2885,2014-05-18,B,青18,中澤　伸彦,DR-Z400SM,1'43.301,2.0,1'40.947,0.0,1'40.947,1.0,,10.0,102.96,Suzuki,2014
2886,2014-05-18,B,青7,池浦　彰寿,NSR250R,1'41.361,0.0,1'41.860,1.0,1'41.361,2.0,,13.0,103.39,Honda,2014
2887,2014-05-18,B,青17,中村　永,VTR250,1'52.129,0.0,1'42.203,0.0,1'42.203,3.0,,16.0,104.25,Honda,2014
2888,2014-05-18,B,青13,中嶋　秀和,TZR250R,1'42.770,1.0,1'42.364,0.0,1'42.364,4.0,,18.0,104.41,Yamaha,2014
2889,2014-05-18,B,青5,清野　雅之,CBR600RR,1'43.160,0.0,1'42.576,0.0,1'42.576,5.0,,20.0,104.63,Honda,2014
2890,2014-05-18,B,青1,中村　文勝,SXV450,1'43.204,0.0,1'42.877,0.0,1'42.877,6.0,,24.0,104.93,Aprilia,2014
2891,2014-05-18,B,青14,笹尾　直邦,SM450R,9'99.999,0.0,1'43.018,0.0,1'43.018,7.0,,25.0,105.08,Husqvarna,2014
2892,2014-05-18,B,青12,和田　信行,WR450F,1'44.793,1.0,1'42.058,1.0,1'43.058,8.0,,26.0,105.12,Yamaha,2014
2893,2014-05-18,B,青16,菊谷　宏威,ZX-10R,1'44.558,0.0,1'43.422,0.0,1'43.422,9.0,4.0,27.0,105.49,Kawasaki,2014
2894,2014-05-18,B,青10,辻家　治彦,GSX-R1000,9'99.999,0.0,1'43.586,0.0,1'43.586,10.0,6.0,30.0,105.66,Suzuki,2014
2895,2014-05-18,B,青9,市村　直生,YZF-R6,1'44.530,0.0,1'42.641,1.0,1'43.641,11.0,,31.0,105.71,Yamaha,2014
2896,2014-05-18,B,青15,新井　隆光,CBR600RR,1'46.381,0.0,1'44.056,0.0,1'44.056,12.0,,33.0,106.14,Honda,2014
2897,2014-05-18,B,青3,熊谷　勇武,NSR250R,1'48.189,0.0,1'44.989,0.0,1'44.989,13.0,,39.0,107.09,Honda,2014
2898,2014-05-18,B,青2,川崎　淳,NSR250R,1'46.117,0.0,1'44.226,1.0,1'45.226,14.0,,40.0,107.33,Honda,2014
2899,2014-05-18,B,青11,杉山　和久,CBR600RR,1'45.886,1.0,1'44.657,1.0,1'45.657,15.0,,44.0,107.77,Honda,2014
2900,2014-05-18,B,青8,河村　志信,SM450R,1'46.957,0.0,1'45.775,0.0,1'45.775,16.0,,46.0,107.89,Husqvarna,2014
2901,2014-05-18,B,青4,近藤　泰地,ZX-10R,2'06.792,0.0,1'45.478,1.0,1'46.478,17.0,10.0,55.0,108.61,Kawasaki,2014
2902,2014-05-18,B,青6,中村　周至,CBR600F,1'47.559,0.0,1'46.551,1.0,1'47.551,18.0,,70.0,109.7,Honda,2014
2903,2014-05-18,C1,緑90,後藤　守啓,VTR250,1'45.942,0.0,1'42.194,0.0,1'42.194,1.0,,15.0,104.24,Honda,2014
2904,2014-05-18,C1,緑74,永倉　武雄,WR450F,1'43.200,1.0,1'41.294,1.0,1'42.294,2.0,,17.0,104.34,Yamaha,2014
2905,2014-05-18,C1,緑53,木村　健太,KX250F,1'43.769,1.0,1'42.743,0.0,1'42.743,3.0,,22.0,104.8,Kawasaki,2014
2906,2014-05-18,C1,緑68,関　吉美智,YZF-R6,1'44.312,0.0,1'43.492,0.0,1'43.492,4.0,,28.0,105.56,Yamaha,2014
2907,2014-05-18,C1,緑78,井上　裕介,XR100 Motard,1'53.909,3.0,1'44.150,0.0,1'44.150,5.0,,34.0,106.23,Honda,2014
2908,2014-05-18,C1,緑61,臼井　健,SM250R,1'46.058,0.0,1'44.160,0.0,1'44.160,6.0,,35.0,106.24,Husqvarna,2014
2909,2014-05-18,C1,緑75,武井　仁志,DR-Z400SM,1'45.929,1.0,1'44.391,0.0,1'44.391,7.0,,36.0,106.48,Suzuki,2014
2910,2014-05-18,C1,緑59,峯尾　豪,CBR600RR,1'45.877,0.0,1'44.372,1.0,1'45.372,8.0,,41.0,107.48,Honda,2014
2911,2014-05-18,C1,緑71,高嶋　香織,NSR250R,1'45.908,1.0,1'45.556,0.0,1'45.556,9.0,,42.0,107.67,Honda,2014
2912,2014-05-18,C1,緑55,小川　直人,NSR250R,1'46.976,3.0,1'43.651,2.0,1'45.651,10.0,,43.0,107.76,Honda,2014
2913,2014-05-18,C1,緑65,宮川　敬太郎,DR-Z400SM,9'99.999,0.0,1'45.696,0.0,1'45.696,11.0,,45.0,107.81,Suzuki,2014
2914,2014-05-18,C1,緑91,加藤　勝也,250SX-F,1'45.891,0.0,1'44.816,1.0,1'45.816,12.0,,47.0,107.93,KTM,2014
2915,2014-05-18,C1,緑45,野村　大輔,DR-Z400SM,1'48.692,1.0,1'45.828,0.0,1'45.828,13.0,,48.0,107.94,Suzuki,2014
2916,2014-05-18,C1,緑42,板床　正文,SM450R,9'99.999,0.0,1'44.830,1.0,1'45.830,14.0,,49.0,107.94,Husqvarna,2014
2917,2014-05-18,C1,緑47,新田　健一,VTR250,2'02.598,0.0,1'45.945,0.0,1'45.945,15.0,,51.0,108.06,Honda,2014
2918,2014-05-18,C1,緑63,吉田　武志,GSX-R1100,1'47.144,1.0,1'45.956,0.0,1'45.956,16.0,9.0,52.0,108.07,Suzuki,2014
2919,2014-05-18,C1,緑79,中川　克己,CBR600F4i,1'48.592,0.0,1'46.368,0.0,1'46.368,17.0,,53.0,108.49,Honda,2014
2920,2014-05-18,C1,緑52,渡辺　籐太,VTR250,9'99.999,0.0,1'46.477,0.0,1'46.477,18.0,,54.0,108.6,Honda,2014
2921,2014-05-18,C1,緑85,丸山　純平,GSX-R1000,1'48.628,0.0,1'46.650,0.0,1'46.650,19.0,12.0,57.0,108.78,Suzuki,2014
2922,2014-05-18,C1,緑44,坂本　忠行,NSR250R,1'48.080,0.0,1'46.698,0.0,1'46.698,20.0,,58.0,108.83,Honda,2014
2923,2014-05-18,C1,緑49,竹林　宏晃,DR-Z400SM,1'48.369,1.0,1'46.755,0.0,1'46.755,21.0,,59.0,108.89,Suzuki,2014
2924,2014-05-18,C1,緑80,榎　明,CBR1000RR,1'46.847,0.0,1'46.929,0.0,1'46.847,22.0,13.0,60.0,108.98,Honda,2014
2925,2014-05-18,C1,緑76,三浦　正樹,GSX-R750,9'99.999,0.0,1'46.881,0.0,1'46.881,23.0,14.0,61.0,109.02,Suzuki,2014
2926,2014-05-18,C1,緑84,丹澤　清和,VTR250,1'49.545,0.0,1'46.970,0.0,1'46.970,24.0,,62.0,109.11,Honda,2014
2927,2014-05-18,C1,緑41,篠宮　将光,CBR600RR,1'47.508,2.0,1'46.982,0.0,1'46.982,25.0,,63.0,109.12,Honda,2014
2928,2014-05-18,C1,緑60,小林　寿雄,SM250R,1'48.090,0.0,1'46.019,1.0,1'47.019,26.0,,64.0,109.16,Husqvarna,2014
2929,2014-05-18,C1,緑43,鈴木　大介,CRF150RⅡ,1'47.974,2.0,1'46.068,1.0,1'47.068,27.0,,65.0,109.21,Honda,2014
2930,2014-05-18,C1,緑77,池田　英輔,DR-Z400SM,1'47.710,0.0,1'47.192,0.0,1'47.192,28.0,,66.0,109.33,Suzuki,2014
2931,2014-05-18,C1,緑67,羽野島　道男,DR-Z400SM,1'47.346,0.0,1'47.139,1.0,1'47.346,29.0,,67.0,109.49,Suzuki,2014
2932,2014-05-18,C1,緑88,関根　健,VTR250,1'57.378,0.0,1'47.423,0.0,1'47.423,30.0,,68.0,109.57,Honda,2014
2933,2014-05-18,C1,緑66,天谷　幸正,GSX-R750,1'48.871,0.0,1'47.522,0.0,1'47.522,31.0,15.0,69.0,109.67,Suzuki,2014
2934,2014-05-18,C1,緑82,濱　幹生,ZRX1200R,1'49.489,0.0,1'46.777,1.0,1'47.777,32.0,16.0,71.0,109.93,Kawasaki,2014
2935,2014-05-18,C1,緑50,久保田　喜雄,DR-Z400SM,1'47.933,0.0,1'48.241,0.0,1'47.933,33.0,,73.0,110.09,Suzuki,2014
2936,2014-05-18,C1,緑86,櫻井　裕之,Zephyr750,9'99.999,0.0,1'47.949,0.0,1'47.949,34.0,18.0,74.0,110.11,Kawasaki,2014
2937,2014-05-18,C1,緑92,加瀬　功,VTR250,1'49.656,1.0,1'48.036,0.0,1'48.036,35.0,,75.0,110.19,Honda,2014
2938,2014-05-18,C1,緑73,長谷部　利昭,CBR600F4i,1'51.427,0.0,1'48.172,0.0,1'48.172,36.0,,76.0,110.33,Honda,2014
2939,2014-05-18,C1,緑62,寺田　晴男,GPMR-250X,1'48.276,0.0,1'49.568,1.0,1'48.276,37.0,,77.0,110.44,Honda,2014
2940,2014-05-18,C1,緑87,宮田　徳彦,ZX-10R,1'56.317,0.0,1'48.381,0.0,1'48.381,38.0,19.0,79.0,110.55,Kawasaki,2014
2941,2014-05-18,C1,緑58,古作　昌嗣,DR-Z400SM,1'49.913,0.0,1'48.537,0.0,1'48.537,39.0,,80.0,110.71,Suzuki,2014
2942,2014-05-18,C1,緑72,藤原　淳司,ZX-6R,1'50.219,0.0,1'48.575,0.0,1'48.575,40.0,,81.0,110.74,Kawasaki,2014
2943,2014-05-18,C1,緑51,韮沢　克巳,DR-Z400SM,1'48.468,1.0,1'47.930,1.0,1'48.930,41.0,,83.0,111.11,Suzuki,2014
2944,2014-05-18,C1,緑54,宮島　秀幸,VTR250,1'49.891,0.0,1'49.166,1.0,1'49.891,42.0,,87.0,112.09,Honda,2014
2945,2014-05-18,C1,緑56,紺野　貴裕,D-TRACKER,1'50.001,1.0,1'48.908,1.0,1'49.908,43.0,,90.0,112.1,Kawasaki,2014
2946,2014-05-18,C1,緑83,引間　千春,CBR600F,1'50.969,0.0,1'48.926,1.0,1'49.926,44.0,,91.0,112.12,Honda,2014
2947,2014-05-18,C1,緑81,中山　臣也,VTR250,1'51.231,0.0,1'50.164,0.0,1'50.164,45.0,,93.0,112.37,Honda,2014
2948,2014-05-18,C1,緑89,山田　富士雄,GSX-R1000,1'50.601,0.0,1'49.950,1.0,1'50.601,46.0,21.0,94.0,112.81,Suzuki,2014
2949,2014-05-18,C1,緑64,多田　健太,WR450F,1'49.360,2.0,2'00.974,1.0,1'51.360,47.0,,101.0,113.59,Yamaha,2014
2950,2014-05-18,C1,緑48,松村　泰敬,CBR600F,1'50.789,2.0,1'50.707,1.0,1'51.707,48.0,,103.0,113.94,Honda,2014
2951,2014-05-18,C1,緑57,宗仲　達也,D-TRACKER 125,1'56.124,0.0,1'54.030,0.0,1'54.030,49.0,,123.0,116.31,Kawasaki,2014
2952,2014-05-18,C1,緑70,古川　諭,CBR400RR,2'06.152,1.0,1'55.823,0.0,1'55.823,50.0,,134.0,118.14,Honda,2014
2953,2014-05-18,C1,緑46,粕谷　侑司,Hornet600,2'04.251,0.0,2'01.274,2.0,2'03.274,51.0,,153.0,125.74,Honda,2014
2954,2014-05-18,C2,緑8,卯辰　哲也,SM510R,1'45.241,0.0,1'42.780,1.0,1'43.780,1.0,,32.0,105.85,Husqvarna,2014
2955,2014-05-18,C2,緑5,古藤　雅啓,GSX-R750,1'45.938,0.0,1'46.168,0.0,1'45.938,2.0,8.0,50.0,108.05,Suzuki,2014
2956,2014-05-18,C2,緑18,軍司　博史,CBR600RR,1'58.757,3.0,1'48.354,0.0,1'48.354,3.0,,78.0,110.52,Honda,2014
2957,2014-05-18,C2,緑32,菊谷　真希,ZX-6R,1'51.380,0.0,1'48.888,0.0,1'48.888,4.0,,82.0,111.06,Kawasaki,2014
2958,2014-05-18,C2,緑30,小俣　寿雄,VTR250,2'05.391,0.0,1'48.993,0.0,1'48.993,5.0,,84.0,111.17,Honda,2014
2959,2014-05-18,C2,緑24,池田　真也,WR250X,1'51.119,0.0,1'49.275,0.0,1'49.275,6.0,,85.0,111.46,Yamaha,2014
2960,2014-05-18,C2,緑19,中嶋　ちはる,NSR250R,1'58.159,0.0,1'48.332,1.0,1'49.332,7.0,,86.0,111.52,Honda,2014
2961,2014-05-18,C2,緑16,山賀　俊幸,ZX-9R,1'49.898,0.0,1'49.222,2.0,1'49.898,8.0,20.0,88.0,112.09,Kawasaki,2014
2962,2014-05-18,C2,緑36,小笠原　晶子,CBR600F4i,1'50.114,0.0,1'51.030,0.0,1'50.114,9.0,,92.0,112.31,Honda,2014
2963,2014-05-18,C2,緑12,斉藤　務,WR250X,1'54.224,0.0,1'50.605,0.0,1'50.605,10.0,,95.0,112.82,Yamaha,2014
2964,2014-05-18,C2,緑28,野呂　隆,ZRX1200R,1'50.935,0.0,1'54.201,1.0,1'50.935,11.0,22.0,97.0,113.15,Kawasaki,2014
2965,2014-05-18,C2,緑35,本間　君枝,VTR250,1'50.397,1.0,1'49.191,2.0,1'51.191,12.0,,98.0,113.41,Honda,2014
2966,2014-05-18,C2,緑11,井原　英樹,ZX-10R,1'50.828,1.0,1'51.238,0.0,1'51.238,13.0,23.0,99.0,113.46,Kawasaki,2014
2967,2014-05-18,C2,緑25,前川　淳,NSR250R,1'51.359,0.0,1'52.466,1.0,1'51.359,14.0,,100.0,113.58,Honda,2014
2968,2014-05-18,C2,緑1,小川　保,CBR250RR,1'53.428,0.0,1'51.409,0.0,1'51.409,15.0,,102.0,113.64,Honda,2014
2969,2014-05-18,C2,緑23,柏木　宏文,VTR250,1'53.615,0.0,1'51.726,0.0,1'51.726,16.0,,104.0,113.96,Honda,2014
2970,2014-05-18,C2,緑34,池田　麻希子,NSR250R,1'53.884,1.0,1'51.875,0.0,1'51.875,17.0,,106.0,114.11,Honda,2014
2971,2014-05-18,C2,緑22,佐藤　雅英,CBR600F4i,1'50.922,1.0,1'52.099,0.0,1'51.922,18.0,,107.0,114.16,Honda,2014
2972,2014-05-18,C2,緑2,八木　啓介,VTR250,1'50.027,2.0,1'53.891,1.0,1'52.027,19.0,,108.0,114.27,Honda,2014
2973,2014-05-18,C2,緑4,小田　祐樹,TZR250R,1'51.320,1.0,9'99.999,0.0,1'52.320,20.0,,109.0,114.56,Yamaha,2014
2974,2014-05-18,C2,緑31,山内　沙世,VTR250,1'58.962,1.0,1'52.510,0.0,1'52.510,21.0,,111.0,114.76,Honda,2014
2975,2014-05-18,C2,緑9,中島　玄創,B-King,1'55.936,1.0,1'53.009,0.0,1'53.009,22.0,24.0,113.0,115.27,Suzuki,2014
2976,2014-05-18,C2,緑21,中井　義高,Z750R,1'53.102,0.0,1'53.302,0.0,1'53.102,23.0,25.0,115.0,115.36,Kawasaki,2014
2977,2014-05-18,C2,緑3,亀村　忠之,WR250R,1'52.451,1.0,1'54.720,0.0,1'53.451,24.0,,118.0,115.72,Yamaha,2014
2978,2014-05-18,C2,緑14,伊藤　華子,ZRX1200R,1'53.822,0.0,1'53.600,0.0,1'53.600,25.0,26.0,120.0,115.87,Kawasaki,2014
2979,2014-05-18,C2,緑26,竹下　茂彦,CBR600F4i,1'59.797,0.0,1'54.132,0.0,1'54.132,26.0,,124.0,116.41,Honda,2014
2980,2014-05-18,C2,緑37,山崎　晃弘,GSX-R750,2'02.643,1.0,1'53.215,1.0,1'54.215,27.0,27.0,125.0,116.5,Suzuki,2014
2981,2014-05-18,C2,緑13,山本　純一,YZF-R1,1'56.190,0.0,1'54.376,0.0,1'54.376,28.0,28.0,126.0,116.66,Yamaha,2014
2982,2014-05-18,C2,緑6,笹岡　千夏,CRF150RⅡ,1'55.171,0.0,1'53.986,2.0,1'55.171,29.0,,131.0,117.47,Honda,2014
2983,2014-05-18,C2,緑17,玉谷　壮弘,ZRX1200R,2'05.387,0.0,1'55.178,0.0,1'55.178,30.0,29.0,132.0,117.48,Kawasaki,2014
2984,2014-05-18,C2,緑15,小島　幸雄,NSR250R,1'57.310,0.0,1'58.643,0.0,1'57.310,31.0,,137.0,119.65,Honda,2014
2985,2014-05-18,C2,緑27,吉永　雄也,Z750,2'06.788,5.0,1'55.714,3.0,1'58.714,32.0,30.0,144.0,121.09,Kawasaki,2014
2986,2014-05-18,C2,緑29,吉田　健一,VTR250,2'00.587,0.0,1'59.592,0.0,1'59.592,33.0,,148.0,121.98,Honda,2014
2987,2014-05-18,C2,緑7,坂元　州臣,DR-Z400SM,9'99.999,0.0,9'99.999,0.0,9'99.999,34.0,,180.0,,Suzuki,2014
2988,2014-05-18,C2,緑33,東福　博志,NSR250R,9'99.999,0.0,9'99.999,0.0,9'99.999,34.0,,180.0,,Honda,2014
2989,2014-05-18,NO,黄73,平井　秀宗,STREET TRIPLE,2'04.416,0.0,1'49.903,0.0,1'49.903,1.0,,89.0,112.1,Triumph,2014
2990,2014-05-18,NO,黄90,近藤　展行,Ninja250R,1'51.455,0.0,1'50.867,0.0,1'50.867,2.0,,96.0,113.08,Kawasaki,2014
2991,2014-05-18,NO,黄84,鈴木　俊介,VTR250,1'55.644,0.0,1'51.750,0.0,1'51.750,3.0,,105.0,113.98,Honda,2014
2992,2014-05-18,NO,黄76,玉木　大輔,WR250X,1'52.427,0.0,1'52.451,0.0,1'52.427,4.0,,110.0,114.67,Yamaha,2014
2993,2014-05-18,NO,黄52,姫野　哲也,VTR250,1'57.346,1.0,1'52.880,0.0,1'52.880,5.0,,112.0,115.14,Honda,2014
2994,2014-05-18,NO,黄80,山川　啓太,DR-Z400SM,1'53.153,0.0,1'53.959,0.0,1'53.153,6.0,,116.0,115.41,Suzuki,2014
2995,2014-05-18,NO,黄87,刑部　正行,VTR250,1'56.226,0.0,1'53.402,0.0,1'53.402,7.0,,117.0,115.67,Honda,2014
2996,2014-05-18,NO,黄67,仲村　勇太,DR-Z400SM,1'53.696,5.0,1'53.566,0.0,1'53.566,8.0,,119.0,115.84,Suzuki,2014
2997,2014-05-18,NO,黄79,岡部　邦典,CB1300SF,1'54.504,2.0,1'54.022,0.0,1'54.022,9.0,,122.0,116.3,Honda,2014
2998,2014-05-18,NO,黄78,岡野　哲,Z1000,1'53.703,1.0,1'55.140,2.0,1'54.703,10.0,,127.0,116.99,Kawasaki,2014
2999,2014-05-18,NO,黄88,藤枝　哲,XR650R,1'56.798,4.0,1'53.812,1.0,1'54.812,11.0,,128.0,117.11,Honda,2014
3000,2014-05-18,NO,黄68,木村　要一,390DUKE,1'54.813,0.0,1'55.844,0.0,1'54.813,12.0,,129.0,117.11,KTM,2014
3001,2014-05-18,NO,黄72,柴田　良輔,690duke R,1'54.519,1.0,1'55.003,0.0,1'55.003,13.0,,130.0,117.3,KTM,2014
3002,2014-05-18,NO,黄51,佐藤　雄晃,NSR250R,1'55.317,0.0,1'55.609,1.0,1'55.317,14.0,,133.0,117.62,Honda,2014
3003,2014-05-18,NO,黄93,川内　隆行,FZ1,1'57.719,0.0,1'56.491,0.0,1'56.491,15.0,,135.0,118.82,Yamaha,2014
3004,2014-05-18,NO,黄82,多田　和正,STREET TRIPLE R,1'59.923,0.0,1'56.625,0.0,1'56.625,16.0,,136.0,118.96,Triumph,2014
3005,2014-05-18,NO,黄53,香川　知久,VTR250,1'58.043,3.0,1'57.458,0.0,1'57.458,17.0,,138.0,119.8,Honda,2014
3006,2014-05-18,NO,黄63,菅　佑基,D-TRACKER,9'99.999,0.0,1'57.491,0.0,1'57.491,18.0,,139.0,119.84,Kawasaki,2014
3007,2014-05-18,NO,黄65,佐藤　新二,ER-6n,2'13.110,0.0,1'54.512,3.0,1'57.512,19.0,,140.0,119.86,Kawasaki,2014
3008,2014-05-18,NO,黄91,高橋　翔吾,ZRX1200DAEG,1'58.942,0.0,1'55.561,2.0,1'57.561,20.0,,141.0,119.91,Kawasaki,2014
3009,2014-05-18,NO,黄57,熊沢　孝久,Z750,2'00.267,0.0,1'58.068,0.0,1'58.068,21.0,,142.0,120.43,Kawasaki,2014
3010,2014-05-18,NO,黄61,加賀　進一,CB1300SF,2'07.463,0.0,1'58.097,0.0,1'58.097,22.0,,143.0,120.46,Honda,2014
3011,2014-05-18,NO,黄55,木村　慶成,KSR80,1'59.037,0.0,1'59.922,0.0,1'59.037,23.0,,145.0,121.42,Kawasaki,2014
3012,2014-05-18,NO,黄71,加藤　信也,DR-Z400SM,9'99.999,0.0,1'59.388,0.0,1'59.388,24.0,,147.0,121.77,Suzuki,2014
3013,2014-05-18,NO,黄77,村瀬　範芳,VT250spada,2'10.145,0.0,2'00.597,0.0,2'00.597,25.0,,149.0,123.01,Honda,2014
3014,2014-05-18,NO,黄60,一居　裕弥,GLADIUS400,2'01.161,0.0,2'02.453,2.0,2'01.161,26.0,,150.0,123.58,Suzuki,2014
3015,2014-05-18,NO,黄54,青木　智紀,GSX1300R,1'59.254,3.0,2'02.937,1.0,2'02.254,27.0,,152.0,124.7,Suzuki,2014
3016,2014-05-18,NO,黄64,岡　健一,GSX1400,2'03.333,0.0,9'99.999,0.0,2'03.333,28.0,,154.0,125.8,Suzuki,2014
